tweet_id,clean_text,brand_reply_text,silver_intent
2442053,why is my discover weekly either songs I have removed from my saved list or song you keep trying to force down my throat every week.,"@700308 Hey Ryan! To keep Discover Weekly fresh, keep listening to more of your favourite tunes. This will mix things up /LO",playback_issue
2442061,"Some of the songs I have on a playlist are just playing random instrumental ripoff versions on the web/desktop app, but my mobile app plays the actual song?",@700311 Hey! Help's here. Can you let us know your operating system and Spotify version? We'll be waiting for your reply /MG,playback_issue
2442933,Oh figured it out. That’s extra. Having to click edit on the top right instead of just clicking the song and removing It. Can we get that back?.. but yay we can reorder songs now... woo,"@262138 Great! We're glad to hear you figured it out. If you ever need us, we're just a tweet away 🙂 /RH",playback_issue
2442940,It's pretty ridiculous that you have to have @SpotifyCares  premium to listen to it on the @127972. Complete disappointment. Complete B.S.,@369023 Hey! We have some info about the Spotify app on Roku here: https://t.co/titMn0j3Im. Give us a shout if there's anything else /AR,premium_billing
2442949,When will Spotify be optimised for iPhone X the head and chin black bars look yuk @115888,@664537 Hey there. We understand - we’re working on it as we speak. Stay tuned! /MG,device_platform
2443453,why is it that I can sort by album on PC but not on my iPhone? Fix pls thanks,@700657 Hi there! Thanks for the feedback. We'll let our devs know this is something you'd like to see /DV,device_platform
2444265,I’m going to need @115888 to hurry up with that iPhone X update before I switch to Apple Music.,@700858 Hey Ricky! We understand - we’re working on it as we speak. Stay tuned /JL,device_platform
2445368,"My high school daughter signed up for premium and I'm paying full price for a student. Can I get the discounted premium subscription for her, being a student? (Please??)",@701098 2: idea: https://t.co/B79Dww7rFK. You might also be interested in Premium for Family. More info at https://t.co/KJ8ayuKPFM /KC,premium_billing
2447644,when is the update for the iPhone X coming? 😔,"@701625 Hi. We’re working on it as we speak. Stay tuned for updates! If you need anything else, give us a shout /RB",device_platform
2447649,Why the hell do you guys keep taking Jazz off the Genres and Moods section of the Web Player. Put it back so help me... https://t.co/jccpAOcyRS,"@701627 Hey there! We don't have any info on this right now, but we'll give our devs a nudge for them to look into this /AR",device_platform
2447654,Looks like my Spotify got hacked and email changed. How do I regain access?,@701628 Hey Logan. We’re sorry to hear that. Check out https://t.co/QHn3ok8y2n for what to do next /NS,account_login
2448583,I was extremely happy that the Spotify Customer Service account listened to my advice to not shove promotions down people's throats. Most CS accounts are really insensitive and don't care about anything but money.,"@671903 Hey, we're glad to hear that! If you ever need help with anything else, know that we're always... https://t.co/zOXI69QSqg 🙂 /AR",account_login
2448589,"Dear @115888  Please update your UI to be optimized for iPhone X  Sincerely me, A guy who spent a lot on his phone",@701858 Hey Caton! We understand - we’re working on it as we speak. Stay tuned 🎶 /FR,device_platform
2448591,You only have like millions of people paying you 10 dollars a month so I get it maybe you can’t afford a single competent iOS dev with that tiny bit of cash.,"@701859 Hey John! We understand where you're coming from, and we’re working on it as we speak. Stay tuned /AN",device_platform
2449868,needs to stop playing around and put Julion Alvarez back on Spotify. I’m tired of having to go to @126972 for his music 😂,@702143 Hey! Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon /DF,playback_issue
2449870,sorry but you know what happened to ftisland’s song ‘puppy’?? I can’t find it anymore,@702144 Hey! Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon /DF,playback_issue
2454662,"Hello, can you recheck the songs in Beast's Fiction And Fact album? The songs and the song titles don't match.",@703173 Hey! Can you send us the Album Link? Just tap the three dots &gt; Share &gt; Copy Link. Can you let us know which songs have this issue? /NQ,playback_issue
2454667,when is the app going to be updated to support the iPhone X?,"@703175 Hey there! We don't have any info on this right now, but we’re working on it as we speak. Stay tuned /NQ",device_platform
2454671,if you cancel your subscription can you still listen to your downloaded playlists?,"@703177 Hey there! While your playlists will remain safely with us, offline tracks are a Premium feature. Hope that helps /NQ",premium_billing
2455438,When is @115888 going to be updated for the iPhone X? It’s about time.,@703401 Hey Cibelly! We understand - we’re working on it as we speak. Stay tuned 🎶 /FR,device_platform
2455795,"hi there, im having trouble unlinking my spotify account from an old psn account, can you help?",@703491 Hey there! Our friends over @AskPlayStation should be able to help with this. Give us a shout if you have other questions /LO,account_login
2456250,"Hi, I've been experiencing an issue with the spotify app on Iphone",@703606 Hey Kimberly! Can you tell us what's happening exactly? We'll see what we can suggest /RH,device_platform
2456253,Hey @115888 this new update of the lock/song playing screen was a mistake. #bringqueuebacktotopcorner #noswipetoskip,@703607 Hey there! Can you tell us what's happening exactly? We'll lend a hand /RH,playback_issue
2456261,ini kenapa kok gagal login terus? Di laptop sama hp sama2 gak bisa login.,"@703610 Hey! We can help out in English via Twitter, but we also have Indonesian support via email at https://t.co/ZgU70TbP8M /NQ",account_login
2456267,I’d greatly appreciate if there was a way to stop/block artists/groups from popping up.,"@703612 Hey! This isn’t possible right now, but we have more info about this on our Community. Check it out: https://t.co/oGDLtirXki /NQ",playback_issue
2456291,how come i pay for service and still get capped? https://t.co/w88dqMkjBJ,@703620 2: supporting these ideas in our Community to help the increase happen: https://t.co/Z9OErWpTNz and https://t.co/yx0z3sJgV7 /AR,premium_billing
2456300,"So my Spotify got hacked. And by creating playlist me and the New ""buyer"" communicated. Turns out he paid 5$ for unlimited access to my account. Plz explain this??","@703624 Hey Simen, we’re sorry to hear that. We'd suggest checking out https://t.co/QHn3ok8y2n for what to do next /RH",account_login
2456312,why you didn’t include twice’s korean version song? I’m so disappointed 🤦🏻‍♂️,"@703628 Hey there! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /LO",playback_issue
2456317,Hey @115888 looks like you still haven't sorted out your woeful @116230 phone app but still want to charge me for a 'premium' service?,@555487 We're afraid that our devs are still looking into this. We'll keep you posted once we have updates /JU,premium_billing
2456328,"optimize your app for iPhone X dammit, I don't want to use Apple Music :///","@703633 Hey Anthony! We hear you, and we’re working on it as we speak. Stay tuned /AN",device_platform
2457270,Free idea for @115888: a way for people to see the first time they ever listened to a specific song using your service,@703843 Hey there! We’d recommend suggesting it in our Community where you can get support from other fans: https://t.co/WgY7GXI7jf /AR,playback_issue
